employment_rate_overall,employment_rate_ft_perm,gross_monthly_median,salary_iqr,year,university,school,degree,career_value_index,cluster,pca_1,pca_2
93.1,83.9,4542.0,1400.0,2020,Singapore Management University,School of Information Systems (4-year programme) *,Information Systems,0.7431610896693696,1,1.1405489827863435,1.1200893941366294
93.3,93.3,5000.0,916.0,2020,Singapore Management University,School of Information Systems (4-year programme) *,Information Systems (Cum Laude and above),0.8119057505343503,1,1.5040789462520041,0.47836471782320633
89.9,52.8,3500.0,800.0,2020,Singapore Management University,School of Social Sciences (4-year programme) *,Social Sciences,0.5782401124320729,3,-1.510656845747792,0.5893299846851596
90.6,65.6,3510.0,970.0,2020,Singapore Management University,School of Social Sciences (4-year programme) *,Social Sciences (Cum Laude and above),0.6238321466345009,3,-0.7948755759444258,0.4662461124315957
95.5,91.1,4588.0,1600.0,2020,Singapore Management University,School of Law (4-year programme) *,Law #,0.7814909598263832,1,1.8028593530193169,1.097908622114918
97.0,95.5,5000.0,1235.0,2020,Singapore Management University,School of Law (4-year programme) *,Law (Cum Laude and above) #,0.8361579301620621,1,2.1156403572978895,0.6401894945278671
100.0,88.2,3000.0,316.0,2020,Singapore University of Social Sciences,S R Nathan School of Human Development,Bachelor of Early Childhood Education ^,0.7582368930413701,2,0.10329083925503363,-1.9634648862378894
90.6,22.6,2950.0,650.0,2020,Singapore University of Social Sciences,S R Nathan School of Human Development,Bachelor of Human Resource Management,0.4546356583185506,3,-3.176688386552834,0.7455523686468064
97.3,89.2,3500.0,205.0,2020,Singapore University of Social Sciences,S R Nathan School of Human Development,Bachelor of Social Work,0.7705578810222652,2,0.17618036414741722,-1.651156723936311
94.6,81.7,3000.0,0.0,2020,Singapore University of Social Sciences,School of Business,Bachelor of Accountancy,0.7074709166271301,2,-0.8208094772485726,-1.903706038391813
100.0,50.0,3163.0,1616.0,2020,Singapore University of Social Sciences,School of Business,Bachelor of Science in Finance ^,0.5988287102106113,3,-0.4657558984701077,0.9593821547682946
92.1,51.3,2900.0,770.0,2020,Singapore University of Social Sciences,School of Business,Bachelor of Science in Marketing,0.5596488209336148,3,-1.8086477361857904,0.056682969508317395
88.0,36.0,3185.0,550.0,2020,Singapore University of Social Sciences,School of Business,Bachelor of Science in Supply Chain Management ^,0.49800948771360987,3,-2.7432340362197087,0.5792602620224065
94.6,82.1,3800.0,650.0,2020,Singapore University of Technology and Design,na,Bachelor of Engineering (Engineering Product Development),0.7305714713386693,2,0.17397368813149983,-0.4735921806269994
95.2,77.1,4000.0,1175.0,2020,Singapore University of Technology and Design,na,Bachelor of Engineering (Engineering Systems and Design),0.7131638898068682,1,0.5137041090794744,0.48995771833667334
96.9,85.4,4500.0,1000.0,2020,Singapore University of Technology and Design,na,Bachelor of Engineering (Information Systems Technology and Design),0.7821537577695653,1,1.1962055261492792,0.24662474575599447
100.0,95.6,3800.0,570.0,2020,Singapore University of Technology and Design,na,Bachelor of Science (Architecture and Sustainable Design),0.8160529809675304,2,1.1103903047525137,-1.2733276595082277
97.7,93.0,3400.0,400.0,2021,Nanyang Technological University,College of Business (Nanyang Business School),Accountancy,0.7767026120426486,2,0.43913766511608293,-1.5616716481787587
99.2,96.2,4500.0,2158.0,2021,Nanyang Technological University,College of Business (Nanyang Business School),Accountancy and Business,0.80550109156858,1,2.6468432296142965,1.4676784094010744
96.2,85.2,4000.0,1300.0,2021,Nanyang Technological University,College of Business (Nanyang Business School),Business,0.7449917331808842,1,1.0192171393212635,0.3973751779952852
93.8,87.5,6300.0,2975.0,2021,Nanyang Technological University,College of Business (Nanyang Business School),Double Degree in Business and Computer Engineering/Computing,0.8043562023771064,1,3.5992447393585363,4.356969653303783
94.4,87.3,4471.0,1208.0,2021,Nanyang Technological University,College of Engineering,Aerospace Engineering,0.7653059746107366,1,1.2042307701011368,0.6327593443627559
90.9,75.8,3500.0,550.0,2021,Nanyang Technological University,College of Engineering,Bioengineering,0.6718965818767397,2,-0.648703742169379,-0.4148246449135862
91.1,84.8,3740.0,700.0,2021,Nanyang Technological University,College of Engineering,Chemical and Biomolecular Engineering,0.7124116068225802,2,0.0040578750603591715,-0.2886301983671078
97.7,92.0,3540.0,400.0,2021,Nanyang Technological University,College of Engineering,Civil Engineering,0.7799327978428462,2,0.4883454091458658,-1.4454289911890037
95.8,89.6,4500.0,1000.0,2021,Nanyang Technological University,College of Engineering,Computer Engineering,0.7894901367493952,1,1.283656661955864,0.2092666342100148
97.0,91.0,4800.0,1250.0,2021,Nanyang Technological University,College of Engineering,Computer Science,0.8104031227908992,1,1.808803260401559,0.6465209070916007
90.9,90.9,4583.0,370.0,2021,Nanyang Technological University,College of Engineering,Double Degree in Engineering and Economics ^,0.7814642671891441,2,0.5568039270497372,-0.35294367729349974
93.9,88.6,4000.0,800.0,2021,Nanyang Technological University,College of Engineering,Electrical and Electronic Engineering,0.7543851750707178,2,0.6248660055694754,-0.25257229073447096
96.6,86.2,3500.0,400.0,2021,Nanyang Technological University,College of Engineering,Environmental Engineering,0.7503402655938815,2,0.13298784296647223,-1.2538121477219337
95.7,88.6,4200.0,900.0,2021,Nanyang Technological University,College of Engineering,Information Engineering and Media,0.7734754823266389,2,0.9686655608258035,-0.09517949128637421
96.3,83.0,3650.0,500.0,2021,Nanyang Technological University,College of Engineering,Materials Engineering,0.7417623597181267,2,0.1436599523614561,-0.9141947651696734
94.0,86.1,3800.0,830.0,2021,Nanyang Technological University,College of Engineering,Mechanical Engineering,0.7359143800996361,2,0.41994846911192113,-0.2822876288154105
86.2,46.6,3000.0,1025.0,2021,Nanyang Technological University,"College of Humanities, Arts & Social Sciences","Art, Design and Media",0.5019192881367018,3,-2.2296469824016687,0.9767653180778145
87.0,72.5,3300.0,597.0,2021,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Chinese,0.6234012355815203,3,-1.1935946256963295,-0.14658047178883898
96.9,80.8,3500.0,943.0,2021,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Communication Studies,0.7194439807211922,2,0.3150058518309953,-0.3651778876806155
93.5,88.3,3650.0,700.0,2021,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Economics,0.7364081543240869,2,0.2826955784732405,-0.5882636845487993
95.5,64.2,3500.0,600.0,2021,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",English,0.6608040611166611,3,-0.7305336877431576,-0.339713406343989
82.2,66.7,3675.0,500.0,2021,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",History,0.5914851300195871,3,-1.642706500760338,0.41095305752355366
92.9,75.0,3650.0,730.0,2021,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Inter-Disciplinary Double Major ^,0.6850589429182148,2,-0.298322619615738,-0.1686808770736506
87.2,70.2,3300.0,850.0,2021,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Linguistics and Multilingual Studies,0.6101651979717623,3,-1.0949853551742965,0.25813850114434334
88.5,57.7,3400.0,1565.0,2021,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Philosophy,0.5614836157057139,3,-0.9429583326225291,1.5731154478927898
91.8,71.8,3350.0,500.0,2021,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Psychology,0.6579988198012174,3,-0.8764200418449222,-0.5380281189007302
83.3,77.1,3804.0,1024.0,2021,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Public Policy and Global Affairs,0.6279470725537242,3,-0.6680158860818306,0.9028255869711971
91.3,69.6,3500.0,740.0,2021,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Sociology,0.6479721033384995,3,-0.7411921148285109,-0.012702572221874237
96.8,81.7,3500.0,540.0,2021,Nanyang Technological University,College of Science,Biological Sciences / Biomedical Sciences,0.7323168175673451,2,0.06014422596466202,-0.953252742326855
90.9,77.3,3100.0,410.0,2021,Nanyang Technological University,College of Science,Biomedical Sciences and Chinese Medicine # ^,0.6615267960950773,2,-0.9446714286199751,-0.9108779407566778
90.2,74.4,3400.0,600.0,2021,Nanyang Technological University,College of Science,Chemistry and Biological Chemistry,0.6562112483722294,3,-0.7924562869864226,-0.3287035181882901
100.0,91.3,3950.0,800.0,2021,Nanyang Technological University,College of Science,Environmental Earth Systems Sciences ^,0.8022811184651296,2,1.1908525079343484,-0.7403351975952489
91.0,75.6,3806.0,1000.0,2021,Nanyang Technological University,College of Science,Mathematical Sciences / Mathematical Sciences and Economics,0.6749737269631487,2,-0.13283044485181875,0.4204132513378872
84.5,69.0,3600.0,616.0,2021,Nanyang Technological University,College of Science,Physics and Applied Physics,0.608341255799298,3,-1.3304513751839933,0.3224606414552031
86.2,55.4,3300.0,520.0,2021,Nanyang Technological University,Sports Science and Management,Sports Science and Management,0.5601696756283874,3,-2.024456822572212,0.23080869805568988
100.0,100.0,3780.0,200.0,2021,Nanyang Technological University,National Institute of Education (NIE),Arts (with Education),0.8400350101162375,2,1.0196929036526061,-1.9231247812484862
100.0,100.0,3904.0,273.0,2021,Nanyang Technological University,National Institute of Education (NIE),Science (with Education) ^,0.8441141349625104,2,1.1517157149504287,-1.7392273286650133
100.0,100.0,5500.0,600.0,2021,Nanyang Technological University,Lee Kong Chian School of Medicine,Medicine #,0.9124127226564049,1,2.418656856044384,-0.24095281250127343
91.4,70.0,3200.0,1250.0,2021,National University of Singapore,Faculty of Arts & Social Sciences,Bachelor of Arts,0.6224677938258154,3,-0.5513955314737807,0.4994959004187222
88.8,68.3,3650.0,583.0,2021,National University of Singapore,Faculty of Arts & Social Sciences,Bachelor of Arts (Hons),0.6379402905089383,3,-1.0079376492887828,0.053450096962836806
92.5,78.2,3600.0,700.0,2021,National University of Singapore,Faculty of Arts & Social Sciences,Bachelor of Social Sciences,0.6919519869500373,2,-0.2504297066637755,-0.2998568649334976
100.0,100.0,4200.0,400.0,2021,National University of Singapore,Faculty of Dentistry,Bachelor of Dental Surgery,0.8550700202324751,2,1.4335152252617764,-1.3672601236451438
94.4,83.3,3600.0,700.0,2021,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Biomedical Engineering),0.7225281767316676,2,0.11350476251369593,-0.5502517289219179
91.4,84.8,3800.0,700.0,2021,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Chemical Engineering),0.7173051507786242,2,0.066908240876971,-0.2687459188256597
97.3,97.3,3700.0,600.0,2021,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Civil Engineering),0.7983423287125424,2,0.9224314857274687,-1.1678573664330938
95.1,93.0,4150.0,650.0,2021,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Electrical Engineering),0.788902968094539,2,0.8953861300512473,-0.5562396842220309
89.5,68.4,4500.0,900.0,2021,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Engineering Science) ^,0.6756689168093091,3,-0.1724492861363931,1.0070597916255988
97.1,88.6,3500.0,600.0,2021,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Environmental Engineering),0.7569325825368978,2,0.4140045148622509,-1.0630637740046085
96.7,91.8,4500.0,900.0,2021,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Industrial and Systems Engineering),0.805796854798974,1,1.3764781145772058,-0.045644863962159304
91.7,87.5,3896.0,600.0,2021,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Materials Science and Engineering),0.7359596880160161,2,0.195103865331566,-0.43615344217493673
94.5,89.5,3875.0,1050.0,2021,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Mechanical Engineering),0.7490973199463865,2,0.8054558115104308,-0.04005160648374351
96.5,93.5,5600.0,1500.0,2021,National University of Singapore,Faculty of Law,Bachelor of Laws #,0.8478212835730652,1,2.5690003962246015,1.4875715796017976
82.4,56.9,3527.0,900.0,2021,National University of Singapore,Faculty of Science,Bachelor of Science,0.5410887183467447,3,-1.8490692926453967,1.1193639061166356
92.2,76.5,3600.0,600.0,2021,National University of Singapore,Faculty of Science,Bachelor of Science (Hons),0.6865707153346718,2,-0.41576282082803395,-0.3793175871743784
100.0,100.0,4500.0,1000.0,2021,National University of Singapore,Faculty of Science,Bachelor of Science (Computational Biology) ^,0.8540212044273415,1,2.051724761900083,-0.321967227424785
95.9,91.9,3915.0,564.0,2021,National University of Singapore,Faculty of Science,Bachelor of Science (Pharmacy) #,0.7813290302126863,2,0.6999969876354216,-0.8531778570001595
97.7,95.3,4800.0,1200.0,2021,National University of Singapore,Faculty of Science,Bachelor of Science (Data Science and Analytics),0.8314324559363753,1,2.0085166527675415,0.421654543258971
94.7,81.6,3700.0,4500.0,2021,National University of Singapore,NUS Business School,Bachelor of Business Administration,0.6254051518334839,1,2.813258187368389,4.9274462657673865
98.1,93.5,4347.0,1500.0,2021,National University of Singapore,NUS Business School,Bachelor of Business Administration (Hons),0.7982951846719663,1,1.882969082099007,0.5739548272858305
100.0,100.0,3400.0,737.0,2021,National University of Singapore,NUS Business School,Bachelor of Business Administration (Accountancy) ^,0.8079184353552584,2,1.1519670616723292,-1.4079649809733472
97.0,96.3,3500.0,1400.0,2021,National University of Singapore,NUS Business School,Bachelor of Business Administration (Accountancy) (Hons),0.7625882417908769,2,1.29159423449103,-0.11857172327532364
99.1,96.4,6000.0,1900.0,2021,National University of Singapore,School of Computing,Bachelor of Computing (Computer Science),0.8842998638860664,1,3.438974277983014,2.075408032615462
